entity	ID
one organization	6770
shellcode	6771
uses some floating point instructions as a trick to get a pointer to itself	6772
the FBI s Internet Crime Complaint Center ( IC3 )	6773
more than 20,000 businesses	6774
in 2018	6775
Polish banks	6776
known vulnerabilities in Microsoft Office products	6777
Talos research team	6778
Cobalt Strike beacon	6779
December 2012	6780
This malicious document	6781
Visual Basic macro	6782
North Korea Crelated topics	6783
network security and technology infrastructure corporations	6784
relies on watering hole attacks as a means of propagation .	6785
since at least 2014	6786
banks and financial entities	6787
copying itself over network shares	6788
these malware samples	6789
Hetzner ( 148.251.55.114 )	6790
the infamous HTRAN tool	6791
Citrix Systems Inc.	6792
alter WikiLeaks s DNS records	6793
Iran - nexus	6794
BariumDefendants	6795
the same e - mail address(hostay88@gmail.com ) to register malicious domains used in connection with at least two toolsets that Barium has employed to compromise victim computers .	6796
spear - phishing campaign	6797
remote code execution vulnerability	6798
Several RATs	6799
during lateral movement on a target s network	6800
IBM X - Force IRIS	6801
custom and open - source tools	6802
state - owned enterprises	6803
inject their own malicious code	6804
similar modified mimikatz application	6805
third - party remote access tool	6806
POWRUNER PowerShell - based backdoor	6807
threats	6808
Canadian organizations	6809
Middle Eastern governmental organization	6810
mid - November 2017	6811
financial fraud	6812
corporate bank accounts	6813
identify and interact with employees at targeted organizations , and then used weaponized Excel documents to deliver RATs such as PupyRAT	6814
malware spearphishing	6815
webshells	6816
perform network reconnaissance and pivot to other systems	6817
infect and control Microsoft Windows users	6818
Office exploit	6819
political and defense organization networks	6820
Xagent malware	6821
organizations focused on international relations	6822
the BlackTech group	6823
July ? 4 , ? 2017	6824
M - Trends 2018	6825
cyber attacks	6826
ClaySlide delivery documents	6827
breaching the French Ministry of Foreign Affairs itself	6828
gaining insights into relations between France and Taiwan	6829
' fileless ' malware	6830
remotely control web servers	6831
Australian web hosting providers	6832
Syrian	6833
Ke3chang campaign	6834
combining multiple layers of obfuscation	6835
evade security products	6836
deter the process of reverse engineering	6837
Gamaredon Group actors	6838
gained access to the victim s internet - accessible Citrix systems	6839
185.25.50.189	6840
domforworld.com	6841
the meeting	6842
April 6	6843
political opponents of government	6844
foreign espionage targets	6845
steal email and other login credentials	6846
BKDR_BINLODR.ZNFJ - A	6847
stolen valid user credentials	6848
access to networks through deployments	6849
actors using the Lurk banking trojan	6850
Russian banks and software	6851
made some modifications to the original source code of hTran	6852
phisher	6853
nsecurepay[.]com	6854
entice victims into installing malicious Android applications	6855
Process Doppelg?nging	6856
April 22	6857
Pakistan actors	6858
an Indian APT group	6859
infection attempts	6860
infect the computer on which the RBS software was installed	6861
HerHer Trojan	6862
modify the record again to point the C2 domain to an IP address	6863
privatized agencies	6864
enterprises in the consumer electronics	6865
financial industries	6866
109.235.51.110	6867
flux2key.com	6868
particular countries	6869
disguising the malware as document file	6870
Sierra	6871
Machete group	6872
reconfigures the Microsoft Sysinternals registry	6873
steals emails	6874
ATMs	6875
US federal	6876
hijacked satellite connections	6877
WildFire	6878
BBSRAT	6879
internal emails	6880
highlights the vulnerability of organizational supply chains	6881
since October 2016 and until the end of January 2017	6882
Israeli websites	6883
one website in the Palestinian Authority	6884
large - scale spear - phishing	6885
109.235.51.153	6886
string2me.com	6887
a third - party service provider	6888
targeted payment service	6889
300kb+ SPLM	6890
grants the Chinese state the ability to potentially access the networks	6891
conduct secondary attacks against their clients	6892
specific U.S. defense projects	6893
DNC	6894
the ITS - Broker system terminal by Platforma soft Ltd.	6895
Hong Kong media companies	6896
the leaked	6897
the leaked readymade installers	6898
set up their own installation of the RCS Galileo platform	6899
August 26th	6900
Excel document	6901
Adobe Flash Player zero - day	6902
this second group	6903
the same technique employed by Mimikatz	6904
dumping users credentials	6905
the Bemstour exploit tool	6906
the DoublePulsar variant	6907
April 2012	6908
steal user credentials of targets	6909
out of Vietnam	6910
voguextra.com	6911
personnel working on military	6912
political assignments	6913
VPN Web Portal	6914
Israeli IT vendors	6915
MOD	6916
high profile diplomatic and economic targets	6917
a custom set of attack tools	6918
January 8	6919
Middle Eastern company	6920
a Middle Eastern company	6921
send spear phishing emails	6922
Russian - based	6923
Media	6924
U.S. defense industrial base	6925
Iranian Cyber Army	6926
Islamic Cyber Resistance Group	6927
Izz ad - Din al - Qassam Cyber Fighters	6928
polymorphic infection chain	6929
opinion leaders	6930
Pilipinas	6931
select whichever username and password they wish	6932
Macedonia	6933
Senegal	6934
credential dumpers	6935
Asian government organization	6936
government agencies in China	6937
360 - CERT	6938
Wizard ( .wiz ) files	6939
April 2014	6940
Saudi government institutions	6941
specific hacktools	6942
since 2014	6943
Retail industries	6944
antivirus engines .	6945
DDoS botnets , keyloggers , remote access tools ( RATs ) , and wiper malware	6946
write a binary component of HIGHNOON	6947
execute the HIGHNOON payload	6948
Niteris	6949
government - related organizations	6950
the More_eggs backdoor	6951
BlackLambert	6952
organization in Europe	6953
used previously acquired legitimate credentials	6954
Ukrainian organizations	6955
military or similar documents	6956
Infy s campaigns	6957
Iranian civil society	6958
an organization in Sweden	6959
a C2 infrastructure that spans multiple networks and registrars	6960
Ukrainian government institutions	6961
remote access trojans	6962
detected in Q1 2015	6963
in the United States	6964
In May 2016	6965
Spanish speaking roots	6966
theft of personal information	6967
Their next move	6968
list any remote shared drives	6969
specific government office	6970
LAZARUS toolkits	6971
Vietnam - based	6972
moved to new C2	6973
evade signature - based detection	6974
an unknown attacker	6975
February 2016 incident	6976
This attack	6977
harvests end user contact lists	6978
cyber - berkut	6979
low - cost VPN providers	6980
malicious Office	6981
the domain	6982
IWebBrowser2 COM interface	6983
Backdoor . Doublepulsar	6984
The LUNAR SPIDER	6985
the cyberattacks	6986
MyWeb malware family	6987
from 2010 to 2011	6988
82.196.11.127	6989
from Morocco to Iran	6990
f - secure	6991
full - featured backdoor controlled by email	6992
several crimeware family samples	6993
the C2 infrastructure	6994
August 2 and 4	6995
making their phishing page as credible as possible	6996
CVE-2019 - 1132	6997
Palestine	6998
attack email	6999
Agari	7000
CVE-2015 - 5119	7001
mine Monero cryptocurrency	7002
digital certificates from South Korean	7003
Indian and Saudi Arabian government organizations	7004
European pharmaceutical firms	7005
Flamer	7006
Lua modules	7007
these leaked tools	7008
Ukranian government organizations	7009
be primarily espionage or information operations	7010
August 2011	7011
hacking activity	7012
used in the integrated mail service of public officials	7013
international schools	7014
November 10	7015
run the payload script on the victim desktop	7016
Palmetto Fusion	7017
Barium Defendants	7018
""" Barlaiy "" "" and "" "" PlugXL """	7019
hide the malware s configuration	7020
drop an exploit on the desirable target 's PC	7021
contains an additional meta tag at the end of the web page source code	7022
enterprise and per - host pricing	7023
email phishing	7024
managers of US - based defense contractors .	7025
Invoke - PSImage	7026
gained a foothold on other target networks	7027
highly sensitive political	7028
military information	7029
the Shadow Brokers leak	7030
The second Windows vulnerability ( CVE-2017 - 0143 )	7031
GCMAN?group	7032
budgeting and accounting departments	7033
Fine Dining	7034
CVE 2012 - 0158	7035
IFOBS system	7036
109.235.50.191	7037
code embedded in the sites to a malicious webpage	7038
firms	7039
strategic assets	7040
APT - C-27	7041
The C&C server ( 82.137.255.56 )	7042
82.137.255.56	7043
South Asian political and military targets	7044
A second attack	7045
March 14	7046
154.46.32.129	7047
West African	7048
The ScarCruft group	7049
offensive framework	7050
simultaneous	7051
Win32 / KillDisk . NBO	7052
CapabilitiesFormBook	7053
a data stealer	7054
Brazilian cyber crime group	7055
malicious PowerShell scripts	7056
